userId,rating,scoreId
381,3,68
381,3,70
381,5,71
381,5,72
381,3,78
381,5,86
381,5,87
381,4,88
381,4,89
381,4,90
381,4,97
381,4,100
381,5,106
381,5,107
381,4,110
381,5,118
381,4,122
381,3,125
381,4,128
381,4,129
381,5,132
381,4,133
381,5,134
381,4,143
381,3,151
381,5,157
381,4,159
381,5,165
381,5,167
381,5,173
381,4,176
381,4,180
381,5,185
381,4,186
381,4,191
381,5,193
381,5,195
382,5,7
382,5,11
382,5,13
382,4,14
382,4,16
382,4,18
382,5,19
382,5,28
382,4,31
382,5,33
382,5,35
382,4,37
382,5,47
382,5,48
382,4,59
382,4,62
382,5,66
382,5,68
382,4,70
382,4,71
382,5,72
382,5,78
382,5,86
382,4,87
382,5,88
382,5,89
382,4,90
382,4,97
382,5,100
382,4,106
382,4,107
382,4,110
382,5,118
382,4,122
382,5,125
382,5,128
382,5,129
382,5,132
382,4,133
382,4,134
382,4,143
382,5,151
382,4,157
382,4,159
382,3,165
382,4,167
382,5,173
382,4,176
382,5,180
382,5,185
382,3,186
382,4,191
382,4,193
382,5,195
383,5,7
383,5,11
383,4,13
383,5,14
383,5,16
383,3,18
383,4,19
383,3,28
383,5,31
383,5,33
383,5,35
383,1,37
383,5,47
383,3,48
383,5,59
383,5,62
383,5,66
383,4,68
383,5,70
383,3,71
383,4,72
383,4,78
383,5,86
383,5,87
383,5,88
383,5,89
383,3,90
383,5,97
383,4,100
383,5,106
383,4,107
383,5,110
383,4,118
383,4,122
383,5,125
383,5,128
383,5,129
383,4,132
383,4,133
383,5,134
383,3,143
383,4,151
383,5,157
383,5,159
383,5,165
383,5,167
383,2,173
383,5,176
383,5,180
383,5,185
383,4,186
383,3,191
383,5,193
383,4,195
384,5,7
384,4,11
384,5,13
384,5,14
384,5,16
384,4,18
384,4,19
384,5,28
384,2,31
384,4,33
384,5,35
384,5,37
384,4,47
384,5,48
384,3,59
384,4,62
384,4,66
384,5,68
384,5,70
384,2,71
384,4,72
384,5,78
384,5,86
384,4,87
384,4,88
384,4,89
384,5,90
384,4,97
384,3,100
384,5,106
384,5,107
384,5,110
384,5,118
384,4,122
384,4,125
384,5,128
384,4,129
384,5,132
384,4,133
384,5,134
384,5,143
384,5,151
384,5,157
384,4,159
384,2,165
384,5,167
384,5,173
384,4,176
384,5,180
384,5,185
384,4,186
384,5,191
384,5,193
384,5,195
385,5,7
385,4,11
385,4,13
385,4,14
385,4,16
385,4,18
385,5,19
385,5,28
385,5,31
385,5,33
385,4,35
385,5,37
385,5,47
385,5,48
385,5,59
385,4,62
385,4,66
385,5,68
385,4,70
385,4,71
385,5,72
385,2,78
385,5,86
385,4,87
385,5,88
385,5,89
385,5,90
385,5,97
385,5,100
385,4,106
385,2,107
385,5,110
385,4,118
385,5,122
385,5,125
385,4,128
385,4,129
385,5,132
385,4,133
385,4,134
385,5,143
385,2,151
385,5,157
385,5,159
385,5,165
385,4,167
385,5,173
385,4,176
385,5,180
385,5,185
385,5,186
385,5,191
385,5,193
385,5,195
386,5,7
386,5,11
386,4,13
386,4,14
386,4,16
386,4,18
386,5,19
386,4,28
386,3,31
386,5,33
386,5,35
386,3,37
386,5,47
386,5,48
386,5,59
386,5,62
386,5,66
386,5,68
386,5,70
386,5,71
386,5,72
386,2,78
386,3,86
386,5,87
386,5,88
386,4,89
386,4,90
386,4,97
386,5,100
386,5,106
386,5,107
386,5,110
386,4,118
386,4,122
386,5,125
386,5,128
386,5,129
386,4,132
386,4,133
386,5,134
386,4,143
386,2,151
386,5,157
386,4,159
386,4,165
386,5,167
386,5,173
386,5,176
386,5,180
386,5,185
386,5,186
386,4,191
386,4,193
386,4,195
387,5,7
387,5,11
387,5,13
387,5,14
387,3,16
387,5,18
387,5,19
387,3,28
387,4,31
387,4,33
387,5,35
387,4,37
387,4,47
387,5,48
387,5,59
387,5,62
387,5,66
387,5,68
387,5,70
387,5,71
387,5,72
387,5,78
387,3,86
387,4,87
387,4,88
387,5,89
387,4,90
387,4,97
387,3,100
387,5,106
387,5,107
387,5,110
387,4,118
387,5,122
387,4,125
387,4,128
387,5,129
387,5,132
387,5,133
387,5,134
387,5,143
387,5,151
387,5,157
387,4,159
387,5,165
387,4,167
387,5,173
387,4,176
387,5,180
387,5,185
387,5,186
387,4,191
387,4,193
387,5,195
388,5,7
388,4,11
388,5,13
388,5,14
388,4,16
388,5,18
388,5,19
388,5,28
388,4,31
388,5,33
388,5,35
388,5,37
388,5,47
388,4,48
388,4,59
388,3,62
388,4,66
388,5,68
388,5,70
388,4,71
388,4,72
388,5,78
388,5,86
388,4,87
388,5,88
388,4,89
388,4,90
388,5,97
388,4,100
388,5,106
388,5,107
388,4,110
388,5,118
388,4,122
388,5,125
388,5,128
388,4,129
388,5,132
388,5,133
388,4,134
388,4,143
388,5,151
388,3,157
388,5,159
388,4,165
388,5,167
388,5,173
388,3,176
388,5,180
388,5,185
388,3,186
388,1,191
388,4,193
388,5,195
389,5,7
389,5,11
389,5,13
389,4,14
389,4,16
389,4,18
389,5,19
389,5,28
389,5,31
389,4,33
389,5,35
389,4,37
389,5,47
389,5,48
389,5,59
389,4,62
389,4,66
389,5,68
389,5,70
389,5,71
389,5,72
389,2,78
389,5,86
389,4,87
389,4,88
389,5,89
389,4,90
389,5,97
389,5,100
389,4,106
389,3,107
389,4,110
389,5,118
389,4,122
389,5,125
389,4,128
389,4,129
389,5,132
389,5,133
389,4,134
389,4,143
389,2,151
389,4,157
389,4,159
389,4,165
389,4,167
389,5,173
389,4,176
389,5,180
389,5,185
389,5,186
389,4,191
389,4,193
389,5,195
390,5,7
390,5,11
390,5,13
390,5,14
390,4,16
390,5,18
390,5,19
390,5,28
390,5,31
390,5,33
390,4,35
390,3,37
390,4,47
390,5,48
390,5,59
390,5,62
390,4,66
390,5,68
390,4,70
390,4,71
390,5,72
390,4,78
390,5,86
390,4,87
390,5,88
390,5,89
390,4,90
390,4,97
390,5,100
390,4,106
390,5,107
390,5,110
390,3,118
390,4,122
390,4,125
390,4,128
390,5,129
390,4,132
390,5,133
390,5,134
390,5,143
390,4,151
390,4,157
390,4,159
390,3,165
390,5,167
390,4,173
390,5,176
390,4,180
390,5,185
390,4,186
390,5,191
390,4,193
390,5,195
391,5,7
391,4,11
391,4,13
391,2,14
391,5,16
391,5,18
391,5,19
391,4,28
391,5,31
391,4,33
391,5,35
391,3,37
391,3,47
391,4,48
391,4,59
391,5,62
391,5,66
391,5,68
391,4,70
391,5,71
391,4,72
391,5,78
391,5,86
391,5,87
391,5,88
391,4,89
391,4,90
391,5,97
391,4,100
391,5,106
391,5,107
391,5,110
391,4,118
391,5,122
391,5,125
391,5,128
391,4,129
391,5,132
391,4,133
391,5,134
391,5,143
391,5,151
391,4,157
391,4,159
391,5,165
391,5,167
391,5,173
391,5,176
391,3,180
391,5,185
391,4,186
391,5,191
391,5,193
391,5,195
392,5,7
392,4,11
392,4,13
392,5,14
392,5,16
392,5,18
392,5,19
392,4,28
392,5,31
392,4,33
392,4,35
392,1,37
392,5,47
392,4,48
392,4,59
392,5,62
392,5,66
392,5,68
392,4,70
392,5,71
392,5,72
392,2,78
392,4,86
392,5,87
392,5,88
392,5,89
392,5,90
392,4,97
392,4,100
392,5,106
392,5,107
392,5,110
392,5,118
392,4,122
392,5,125
392,5,128
392,5,129
392,4,132
392,4,133
392,5,134
392,4,143
392,2,151
392,4,157
392,5,159
392,4,165
392,5,167
392,4,173
392,5,176
392,5,180
392,5,185
392,3,186
392,5,191
392,5,193
392,4,195
393,5,7
393,5,11
393,4,13
393,5,14
393,5,16
393,5,18
393,4,19
393,5,28
393,5,31
393,4,33
393,4,35
393,5,37
393,4,47
393,4,48
393,4,59
393,4,62
393,5,66
393,5,68
393,5,70
393,4,71
393,4,72
393,2,78
393,5,86
393,5,87
393,5,88
393,4,89
393,5,90
393,4,97
393,4,100
393,5,106
393,4,107
393,5,110
393,3,118
393,4,122
393,3,125
393,3,128
393,5,129
393,4,132
393,5,133
393,5,134
393,4,143
393,2,151
393,5,157
393,5,159
393,4,165
393,5,167
393,5,173
393,5,176
393,4,180
393,5,185
393,4,186
393,5,191
393,5,193
393,5,195
394,5,7
394,5,11
394,5,13
394,4,14
394,4,16
394,3,18
394,4,19
394,5,28
394,5,31
394,4,33
394,5,35
394,4,37
394,5,47
394,4,48
394,4,59
394,3,62
394,4,66
394,4,68
394,3,70
394,4,71
394,5,72
394,5,78
394,5,86
394,4,87
394,3,88
394,5,89
394,4,90
394,5,97
394,4,100
394,5,106
394,4,107
394,5,110
394,5,118
394,5,122
394,4,125
394,5,128
394,4,129
394,5,132
394,4,133
394,5,134
394,5,143
394,5,151
394,4,157
394,5,159
394,5,165
394,5,167
394,5,173
394,4,176
394,5,180
394,1,185
394,3,186
394,5,191
394,5,193
394,5,195
395,5,7
395,4,11
395,4,13
395,5,14
395,3,16
395,4,18
395,4,19
395,4,28
395,4,31
395,4,33
395,5,35
395,2,37
395,5,47
395,5,48
395,4,59
395,4,62
395,5,66
395,5,68
395,3,70
395,4,71
395,5,72
395,4,78
395,5,86
395,5,87
395,5,88
395,5,89
395,5,90
395,4,97
395,5,100
395,4,106
395,5,107
395,4,110
395,5,118
395,3,122
395,3,125
395,5,128
395,5,129
395,5,132
395,4,133
395,4,134
395,4,143
395,4,151
395,4,157
395,5,159
395,5,165
395,3,167
395,5,173
395,5,176
395,4,180
395,3,185
395,5,186
395,3,191
395,3,193
395,4,195
396,5,7
396,4,11
396,5,13
396,5,14
396,5,16
396,5,18
396,5,19
396,5,28
396,5,31
396,5,33
396,5,35
396,2,37
396,5,47
396,5,48
396,5,59
396,4,62
396,5,66
396,5,68
396,5,70
396,5,71
396,4,72
396,5,78
396,4,86
396,4,87
396,5,88
396,5,89
396,5,90
396,5,97
396,4,100
396,5,106
396,5,107
396,5,110
396,5,118
396,4,122
396,4,125
396,4,128
396,3,129
396,5,132
396,4,133
396,5,134
396,3,143
396,5,151
396,5,157
396,5,159
396,3,165
396,4,167
396,5,173
396,4,176
396,4,180
396,5,185
396,4,186
396,5,191
396,4,193
396,4,195
397,5,7
397,5,11
397,5,13
397,5,14
397,5,16
397,5,18
397,4,19
397,5,28
397,4,31
397,5,33
397,5,35
397,5,37
397,5,47
397,5,48
397,4,59
397,4,62
397,4,66
397,4,68
397,5,70
397,4,71
397,4,72
397,2,78
397,5,86
397,4,87
397,5,88
397,5,89
397,5,90
397,4,97
397,5,100
397,4,106
397,5,107
397,4,110
397,5,118
397,3,122
397,5,125
397,5,128
397,5,129
397,4,132
397,5,133
397,5,134
397,4,143
397,2,151
397,5,157
397,5,159
397,5,165
397,5,167
397,5,173
397,5,176
397,5,180
397,4,185
397,5,186
397,4,191
397,3,193
397,4,195
398,4,7
398,4,11
398,5,13
398,4,14
398,5,16
398,5,18
398,5,19
398,5,28
398,5,31
398,5,33
398,5,35
398,5,37
398,4,47
398,4,48
398,3,59
398,4,62
398,4,66
398,5,68
398,5,70
398,5,71
398,5,72
398,2,78
398,5,86
398,5,87
398,5,88
398,4,89
398,4,90
398,4,97
398,5,100
398,4,106
398,5,107
398,5,110
398,5,118
398,4,122
398,5,125
398,5,128
398,5,129
398,4,132
398,5,133
398,4,134
398,4,143
398,2,151
398,5,157
398,5,159
398,5,165
398,4,167
398,4,173
398,5,176
398,5,180
398,5,185
398,4,186
398,5,191
398,5,193
398,5,195
399,5,7
399,4,11
399,5,13
399,5,14
399,4,16
399,5,18
399,5,19
399,5,28
399,5,31
399,5,33
399,5,35
399,5,37
399,3,47
399,5,48
399,4,59
399,4,62
399,3,66
399,5,68
399,5,70
399,4,71
399,5,72
399,5,78
399,4,86
399,5,87
399,5,88
399,4,89
399,4,90
399,4,97
399,4,100
399,4,106
399,5,107
399,5,110
399,5,118
399,5,122
399,4,125
399,3,128
399,3,129
399,4,132
399,5,133
399,5,134
399,4,143
399,5,151
399,5,157
399,4,159
399,5,165
399,5,167
399,4,173
399,4,176
399,4,180
399,5,185
399,4,186
399,4,191
399,4,193
399,5,195
400,5,7
400,4,11
400,5,13
400,4,14
400,5,16
400,5,18
400,5,19
400,5,28
400,5,31
400,5,33
400,5,35
400,5,37
400,4,47
400,5,48
400,5,59
400,5,62
400,4,66
400,3,68
400,4,70
400,4,71
400,5,72
400,3,78
400,4,86
400,4,87
400,4,88
400,5,89
400,4,90
400,5,97
400,5,100
400,5,106
400,5,107
400,5,110
400,5,118
400,5,122
400,4,125
400,5,128
400,5,129
400,4,132
400,4,133
400,4,134
400,4,143
400,3,151
400,5,157
400,5,159
400,4,165
400,5,167
400,4,173
400,4,176
400,4,180
400,5,185
400,4,186
400,5,191
400,4,193
400,3,195
401,5,7
401,4,11
401,3,13
401,5,14
401,5,16
401,4,18
401,4,19
401,5,28
401,4,31
401,5,33
401,5,35
401,4,37
401,5,47
401,5,48
401,5,59
401,5,62
401,4,66
401,5,68
401,5,70
401,5,71
401,5,72
401,5,78
401,5,86
401,4,87
401,4,88
401,4,89
401,4,90
401,4,97
401,5,100
401,5,106
401,5,107
401,4,110
401,5,118
401,4,122
401,4,125
401,5,128
401,5,129
401,5,132
401,4,133
401,5,134
401,4,143
401,5,151
401,4,157
401,5,159
401,4,165
401,5,167
401,5,173
401,5,176
401,5,180
401,5,185
401,4,186
401,5,191
401,5,193
401,4,195
402,5,7
402,5,11
402,4,13
402,5,14
402,4,16
402,4,18
402,5,19
402,5,28
402,5,31
402,4,33
402,5,35
402,2,37
402,4,47
402,4,48
402,4,59
402,5,62
402,5,66
402,4,68
402,4,70
402,5,71
402,5,72
402,4,78
402,3,86
402,5,87
402,5,88
402,5,89
402,4,90
402,4,97
402,5,100
402,5,106
402,4,107
402,5,110
402,5,118
402,4,122
402,5,125
402,5,128
402,3,129
402,5,132
402,4,133
402,4,134
402,4,143
402,4,151
402,5,157
402,4,159
402,4,165
402,4,167
402,4,173
402,5,176
402,5,180
402,5,185
402,5,186
402,5,191
402,4,193
402,4,195
403,3,7
403,4,11
403,5,13
403,4,14
403,4,16
403,3,18
403,5,19
403,5,28
403,5,31
403,4,33
403,4,35
403,5,37
403,5,47
403,5,48
403,5,59
403,4,62
403,5,66
403,5,68
403,5,70
403,4,71
403,5,72
403,4,78
403,3,86
403,5,87
403,5,88
403,5,89
403,5,90
403,4,97
403,5,100
403,4,106
403,5,107
403,5,110
403,5,118
403,4,122
403,4,125
403,4,128
403,4,129
403,4,132
403,4,133
403,3,134
403,5,143
403,4,151
403,5,157
403,4,159
403,5,165
403,4,167
403,4,173
403,5,176
403,5,180
403,5,185
403,5,186
403,4,191
403,5,193
403,5,195
404,5,7
404,4,11
404,4,13
404,5,14
404,5,16
404,5,18
404,3,19
404,4,28
404,3,31
404,5,33
404,4,35
404,4,37
404,4,47
404,5,48
404,5,59
404,5,62
404,5,66
404,4,68
404,5,70
404,5,71
404,5,72
404,4,78
404,5,86
404,5,87
404,5,88
404,5,89
404,5,90
404,4,97
404,5,100
404,5,106
404,5,107
404,4,110
404,5,118
404,4,122
404,5,125
404,5,128
404,4,129
404,4,132
404,5,133
404,5,134
404,4,143
404,4,151
404,5,157
404,5,159
404,5,165
404,4,167
404,3,173
404,5,176
404,4,180
404,3,185
404,5,186
404,5,191
404,5,193
404,4,195
405,5,7
405,4,11
405,4,13
405,4,14
405,4,16
405,4,18
405,4,19
405,5,28
405,4,31
405,4,33
405,5,35
405,5,37
405,4,47
405,4,48
405,4,59
405,4,62
405,5,66
405,5,68
405,5,70
405,5,71
405,4,72
405,4,78
405,5,86
405,5,87
405,5,88
405,5,89
405,4,90
405,4,97
405,4,100
405,5,106
405,5,107
405,5,110
405,4,118
405,5,122
405,3,125
405,5,128
405,4,129
405,4,132
405,4,133
405,5,134
405,5,143
405,4,151
405,4,157
405,4,159
405,4,165
405,4,167
405,5,173
405,4,176
405,5,180
405,4,185
405,3,186
405,5,191
405,4,193
405,4,195
406,4,7
406,4,11
406,4,13
406,4,14
406,4,16
406,4,18
406,5,19
406,5,28
406,4,31
406,5,33
406,5,35
406,4,37
406,5,47
406,5,48
406,5,59
406,3,62
406,4,66
406,4,68
406,5,70
406,4,71
406,5,72
406,3,78
406,5,86
406,4,87
406,5,88
406,5,89
406,2,90
406,5,97
406,5,100
406,5,106
406,5,107
406,4,110
406,4,118
406,5,122
406,5,125
406,5,128
406,3,129
406,5,132
406,4,133
406,4,134
406,4,143
406,3,151
406,5,157
406,5,159
406,4,165
406,4,167
406,5,173
406,3,176
406,5,180
406,5,185
406,5,186
406,4,191
406,4,193
406,5,195
407,5,7
407,5,11
407,4,13
407,5,14
407,4,16
407,3,18
407,4,19
407,5,28
407,5,31
407,5,33
407,3,35
407,4,37
407,5,47
407,5,48
407,5,59
407,5,62
407,4,66
407,5,68
407,5,70
407,4,71
407,4,72
407,4,78
407,5,86
407,4,87
407,5,88
407,4,89
407,4,90
407,5,97
407,4,100
407,5,106
407,5,107
407,5,110
407,4,118
407,4,122
407,4,125
407,5,128
407,4,129
407,5,132
407,5,133
407,4,134
407,5,143
407,4,151
407,4,157
407,4,159
407,5,165
407,4,167
407,5,173
407,5,176
407,5,180
407,4,185
407,4,186
407,5,191
407,5,193
407,4,195
408,4,7
408,5,11
408,5,13
408,3,14
408,4,16
408,5,18
408,5,19
408,5,28
408,5,31
408,4,33
408,4,35
408,4,37
408,3,47
408,5,48
408,5,59
408,5,62
408,4,66
408,5,68
408,5,70
408,4,71
408,5,72
408,3,78
408,5,86
408,5,87
408,3,88
408,5,89
408,5,90
408,5,97
408,3,100
408,5,106
408,4,107
408,4,110
408,5,118
408,3,122
408,5,125
408,5,128
408,4,129
408,5,132
408,4,133
408,5,134
408,3,143
408,3,151
408,5,157
408,5,159
408,5,165
408,3,167
408,5,173
408,4,176
408,4,180
408,5,185
408,5,186
408,4,191
408,5,193
408,5,195
409,4,7
409,5,11
409,5,13
409,3,14
409,4,16
409,4,18
409,5,19
409,4,28
409,5,31
409,5,33
409,3,35
409,3,37
409,5,47
409,3,48
409,4,59
409,4,62
409,4,66
409,5,68
409,5,70
409,4,71
409,5,72
409,5,78
409,5,86
409,3,87
409,4,88
409,5,89
409,5,90
409,5,97
409,5,100
409,5,106
409,5,107
409,4,110
409,5,118
409,4,122
409,5,125
409,3,128
409,4,129
409,5,132
409,4,133
409,5,134
409,4,143
409,5,151
409,5,157
409,3,159
409,5,165
409,4,167
409,4,173
409,4,176
409,5,180
409,5,185
409,4,186
409,5,191
409,4,193
409,5,195
410,5,7
410,4,11
410,4,13
410,5,14
410,5,16
410,5,18
410,5,19
410,5,28
410,5,31
410,5,33
410,5,35
410,1,37
410,4,47
410,5,48
410,5,59
410,4,62
410,4,66
410,5,68
410,5,70
410,4,71
410,5,72
410,5,78
410,4,86
410,5,87
410,4,88
410,5,89
410,3,90
410,5,97
410,5,100
410,4,106
410,4,107
410,5,110
410,5,118
410,4,122
410,4,125
410,5,128
410,4,129
410,5,132
410,4,133
410,5,134
410,3,143
410,5,151
410,4,157
410,5,159
410,1,165
410,5,167
410,4,173
410,5,176
410,4,180
410,5,185
410,4,186
410,4,191
410,4,193
410,5,195
411,4,7
411,4,11
411,5,13
411,5,14
411,4,16
411,4,18
411,5,19
411,4,28
411,5,31
411,5,33
411,5,35
411,3,37
411,4,47
411,5,48
411,5,59
411,5,62
411,5,66
411,4,68
411,5,70
411,5,71
411,5,72
411,5,78
411,5,86
411,4,87
411,4,88
411,5,89
411,4,90
411,4,97
411,5,100
411,4,106
411,5,107
411,5,110
411,5,118
411,4,122
411,4,125
411,5,128
411,4,129
411,5,132
411,4,133
411,5,134
411,4,143
411,5,151
411,5,157
411,3,159
411,5,165
411,4,167
411,4,173
411,5,176
411,4,180
411,5,185
411,4,186
411,4,191
411,5,193
411,4,195
412,5,7
412,5,11
412,4,13
412,4,14
412,5,16
412,5,18
412,4,19
412,4,28
412,5,31
412,5,33
412,5,35
412,5,37
412,5,47
412,5,48
412,5,59
412,3,62
412,4,66
412,4,68
412,5,70
412,5,71
412,5,72
412,5,78
412,4,86
412,3,87
412,5,88
412,3,89
412,4,90
412,4,97
412,4,100
412,5,106
412,5,107
412,5,110
412,4,118
412,3,122
412,5,125
412,5,128
412,4,129
412,5,132
412,4,133
412,4,134
412,4,143
412,5,151
412,5,157
412,5,159
412,5,165
412,4,167
412,5,173
412,5,176
412,5,180
412,5,185
412,3,186
412,5,191
412,5,193
412,5,195
413,4,7
413,4,11
413,5,13
413,5,14
413,5,16
413,4,18
413,5,19
413,5,28
413,5,31
413,5,33
413,5,35
413,4,37
413,4,47
413,4,48
413,4,59
413,3,62
413,4,66
413,5,68
413,5,70
413,4,71
413,4,72
413,5,78
413,5,86
413,4,87
413,5,88
413,5,89
413,3,90
413,5,97
413,5,100
413,5,106
413,5,107
413,4,110
413,5,118
413,4,122
413,5,125
413,4,128
413,4,129
413,4,132
413,5,133
413,4,134
413,4,143
413,5,151
413,4,157
413,5,159
413,5,165
413,5,167
413,5,173
413,4,176
413,5,180
413,4,185
413,3,186
413,5,191
413,4,193
413,4,195
414,5,7
414,4,11
414,5,13
414,4,14
414,4,16
414,3,18
414,4,19
414,5,28
414,4,31
414,5,33
414,5,35
414,5,37
414,5,47
414,4,48
414,4,59
414,4,62
414,3,66
414,3,68
414,5,70
414,5,71
414,5,72
414,5,78
414,4,86
414,5,87
414,5,88
414,5,89
414,4,90
414,5,97
414,5,100
414,4,106
414,5,107
414,5,110
414,5,118
414,4,122
414,4,125
414,5,128
414,4,129
414,4,132
414,5,133
414,5,134
414,3,143
414,5,151
414,4,157
414,5,159
414,5,165
414,5,167
414,5,173
414,4,176
414,3,180
414,5,185
414,4,186
414,5,191
414,5,193
414,5,195
415,4,7
415,4,11
415,3,13
415,4,14
415,5,16
415,4,18
415,4,19
415,5,28
415,5,31
415,5,33
415,4,35
415,2,37
415,4,47
415,5,48
415,5,59
415,3,62
415,4,66
415,5,68
415,5,70
415,5,71
415,4,72
415,5,78
415,5,86
415,4,87
415,4,88
415,4,89
415,4,90
415,5,97
415,5,100
415,3,106
415,4,107
415,5,110
415,5,118
415,3,122
415,5,125
415,4,128
415,4,129
415,5,132
415,4,133
415,4,134
415,4,143
415,5,151
415,4,157
415,4,159
415,5,165
415,5,167
415,5,173
415,4,176
415,4,180
415,4,185
415,5,186
415,5,191
415,4,193
415,5,195
416,4,7
416,4,11
416,5,13
416,5,14
416,5,16
416,3,18
416,4,19
416,4,28
416,5,31
416,5,33
416,4,35
416,3,37
416,5,47
416,5,48
416,4,59
416,5,62
416,5,66
416,5,68
416,4,70
416,4,71
416,5,72
416,4,78
416,5,86
416,5,87
416,4,88
416,5,89
416,5,90
416,5,97
416,5,100
416,5,106
416,5,107
416,4,110
416,5,118
416,4,122
416,4,125
416,5,128
416,5,129
416,3,132
416,4,133
416,4,134
416,5,143
416,4,151
416,3,157
416,5,159
416,5,165
416,5,167
416,5,173
416,4,176
416,5,180
416,5,185
416,5,186
416,5,191
416,4,193
416,5,195
417,5,7
417,5,11
417,5,13
417,5,14
417,5,16
417,5,18
417,4,19
417,5,28
417,4,31
417,4,33
417,5,35
417,3,37
417,5,47
417,5,48
417,5,59
417,4,62
417,4,66
417,5,68
417,4,70
417,5,71
417,5,72
417,5,78
417,5,86
417,4,87
417,5,88
417,5,89
417,4,90
417,4,97
417,5,100
417,4,106
417,4,107
417,4,110
417,5,118
417,3,122
417,4,125
417,4,128
417,4,129
417,5,132
417,4,133
417,5,134
417,3,143
417,5,151
417,4,157
417,5,159
417,3,165
417,5,167
417,3,173
417,4,176
417,4,180
417,5,185
417,4,186
417,4,191
417,4,193
417,5,195
418,4,7
418,4,11
418,4,13
418,5,14
418,4,16
418,4,18
418,5,19
418,5,28
418,5,31
418,5,33
418,4,35
418,4,37
418,5,47
418,5,48
418,4,59
418,3,62
418,3,66
418,5,68
418,4,70
418,5,71
418,5,72
418,5,78
418,5,86
418,5,87
418,5,88
418,5,89
418,4,90
418,4,97
418,4,100
418,4,106
418,5,107
418,5,110
418,5,118
418,3,122
418,4,125
418,5,128
418,4,129
418,4,132
418,4,133
418,4,134
418,4,143
418,5,151
418,4,157
418,5,159
418,5,165
418,5,167
418,5,173
418,4,176
418,5,180
418,5,185
418,3,186
418,5,191
418,5,193
418,5,195
419,4,7
419,5,11
419,4,13
419,5,14
419,5,16
419,4,18
419,5,19
419,4,28
419,5,31
419,4,33
419,5,35
419,5,37
419,5,47
419,4,48
419,4,59
419,4,62
419,4,66
419,5,68
419,5,70
419,5,71
419,5,72
419,5,78
419,5,86
419,5,87
419,5,88
419,5,89
419,5,90
419,3,97
419,4,100
419,5,106
419,5,107
419,5,110
419,5,118
419,4,122
419,5,125
419,3,128
419,3,129
419,4,132
419,5,133
419,5,134
419,3,143
419,5,151
419,5,157
419,4,159
419,5,165
419,5,167
419,5,173
419,5,176
419,5,180
419,5,185
419,4,186
419,5,191
419,3,193
419,5,195
420,5,7
420,4,11
420,5,13
420,5,14
420,5,16
420,4,18
420,5,19
420,4,28
420,4,31
420,3,33
420,5,35
420,3,37
420,4,47
420,5,48
420,5,59
420,4,62
420,4,66
420,5,68
420,3,70
420,4,71
420,5,72
420,4,78
420,5,86
420,3,87
420,5,88
420,4,89
420,3,90
420,4,97
420,4,100
420,4,106
420,5,107
420,5,110
420,5,118
420,4,122
420,5,125
420,5,128
420,4,129
420,5,132
420,5,133
420,5,134
420,4,143
420,4,151
420,4,157
420,5,159
420,5,165
420,5,167
420,5,173
420,4,176
420,5,180
420,4,185
420,4,186
420,5,191
420,4,193
420,4,195
421,5,7
421,4,11
421,4,13
421,5,14
421,4,16
421,5,18
421,3,19
421,5,28
421,5,31
421,5,33
421,3,35
421,5,37
421,5,47
421,4,48
421,4,59
421,5,62
421,3,66
421,5,68
421,5,70
421,5,71
421,5,72
421,5,78
421,5,86
421,5,87
421,5,88
421,5,89
421,5,90
421,5,97
421,5,100
421,5,106
421,5,107
421,5,110
421,5,118
421,4,122
421,4,125
421,5,128
421,4,129
421,5,132
421,4,133
421,5,134
421,3,143
421,5,151
421,5,157
421,5,159
421,5,165
421,4,167
421,5,173
421,5,176
421,4,180
421,5,185
421,5,186
421,3,191
421,4,193
421,5,195
422,5,7
422,4,11
422,5,13
422,4,14
422,5,16
422,4,18
422,5,19
422,5,28
422,5,31
422,4,33
422,5,35
422,5,37
422,5,47
422,3,48
422,5,59
422,5,62
422,4,66
422,5,68
422,4,71
422,5,72
422,5,78
422,5,86
422,4,87
422,3,88
422,4,89
422,4,90
422,5,97
422,3,100
422,4,106
422,4,107
422,4,110
422,4,118
422,4,122
422,5,125
422,5,128
422,4,129
422,3,132
422,4,133
422,4,134
422,5,143
422,5,151
422,5,157
422,5,159
422,3,165
422,5,167
422,5,173
422,4,176
422,4,180
422,4,185
422,3,186
422,5,191
422,4,195
423,4,1
423,3,5
423,4,8
423,5,9
423,5,11
423,5,13
423,5,14
423,4,17
423,5,18
423,5,25
423,5,31
423,4,35
423,5,37
423,3,39
423,4,42
423,3,47
423,4,48
423,5,54
423,4,56
423,5,59
423,4,60
423,4,62
423,4,66
423,2,68
423,3,71
423,5,78
423,4,86
423,4,87
423,5,88
423,5,89
423,4,90
423,5,91
423,5,100
423,4,101
423,4,102
423,5,106
423,5,107
423,5,120
423,4,122
423,5,125
423,5,128
423,4,129
423,5,132
423,5,133
423,4,143
423,5,151
423,5,152
423,5,156
423,5,157
423,4,159
423,4,165
423,3,167
423,5,173
423,3,176
423,5,181
423,4,185
423,5,191
423,4,195
424,5,1
424,5,5
424,4,8
424,5,9
424,5,11
424,5,13
424,5,14
424,3,17
424,4,18
424,5,25
424,4,31
424,5,35
424,5,37
424,4,39
424,4,42
424,5,47
424,5,48
424,4,54
424,3,56
424,4,59
424,5,60
424,4,62
424,5,66
424,4,68
